320129.637716 4727536.31787
320143.388204 4727559.19746
320169.006921 4727566.5324
320157.853692 4727530.46404
320158.501394 4727513.92218
320130.057412 4727507.85835
320144.886257 4727484.91921
320169.422546 4727477.50253
